ResponseId,SexOrient,SexOrient_7_TEXT,HeteroHomo,RelOrient,NumPartners,NumCohabitPart,Nonmonogamy Attitude_1,Nonmonogamy Attitude_2,Nonmonogamy Attitude_3,Nonmonogamy Attitude_4,Nonmonogamy Attitude_5,Nonmonogamy Attitude_6,Nonmonogamy Attitude_7,Nonmonogamy Attitude_8,Q137_1,Q137_2,Q137_3,Q137_4,Q137_5,Q137_6,Q137_7,Q138,Q141,Q142,Q143,Q144,Q145,Q146,Q147,Q148,Q149,Q150,Q151,Q152,Q153,Q154,Q155,Q156,Q157,Q158,Q159,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Gender,RelOrient
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_4WZKwY8MAYjq22t,1,,2,1,2,1,4,1,7,3,6,6,6,1,1,4,3,7,2,1,1,3,4,4,2,2,3,4,4,4,4,4,4,2,2,4,4,4,4,4,4,2,2,4,4,4,2,2,4,1,2,2,2,1,4,1,4,3,2,4,4,1,4,2,5,4,4,4,5,4,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2DbFwCWobiJe5hp,1,,1,1,2,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2Pguv8fVeYkJUhH,4,,2,1,2,1,1,1,4,5,5,3,5,3,2,2,6,1,7,1,1,5,5,5,2,2,2,4,2,4,5,5,2,3,4,3,4,2,5,5,4,4,4,4,3,5,5,5,2,2,3,5,3,3,2,2,2,2,2,2,2,2,3,5,3,5,5,5,5,5,5,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2Frcxq8iXoxy2Vh,1,,1,1,2,1,4,6,6,6,6,6,6,6,1,1,5,1,1,1,1,4,4,4,3,4,4,4,4,4,3,4,3,3,3,4,3,3,3,4,3,4,3,4,3,4,3,3,4,2,2,2,2,2,4,3,4,3,3,3,4,3,3,4,4,4,4,3,3,3,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2tziyU2sJpIUzHK,4,,6,1,2,2,1,4,4,6,7,4,4,1,5,7,5,7,1,1,4,5,5,5,5,5,2,4,3,5,5,1,1,1,1,5,3,1,3,2,2,1,1,1,1,1,1,3,5,1,1,3,5,3,5,1,1,5,5,4,1,2,5,5,5,5,5,5,3,3,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2NJtbGtNtwjSn56,4,,3,6,1,1,2,5,3,4,6,4,4,5,5,4,4,2,5,2,2,4,3,4,3,3,3,3,4,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3Kw0H1sIvblS60j,,,3,1,2,1,4,1,7,6,1,1,1,4,1,2,6,1,1,1,1,4,3,3,3,3,3,3,4,4,3,3,3,4,4,3,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7ajWjVxdFGVXWKZ,1,,2,1,1,1,2,6,4,4,4,4,4,4,1,3,4,7,2,1,1,4,4,4,2,2,1,4,5,5,4,5,1,1,1,5,4,1,4,4,2,2,4,5,5,5,5,2,2,5,5,4,5,3,2,1,5,1,1,1,5,1,3,2,2,4,4,4,5,4,5,3,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3GVvK3ozXZQ20Bz,7,queer,6,2,1,1,3,1,6,5,3,3,3,3,2,3,6,4,2,2,2,3,4,4,3,4,4,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,2,1,2,2,2,2,3,2,2,3,3,2,3,2,3,3,2,3,4,3,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1zejG7MRVHU20Ou,4,,4,1,1,1,1,1,1,1,7,7,7,5,1,2,6,1,2,1,1,2,3,4,2,3,3,3,3,2,2,4,1,1,2,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,2,1,3,1,1,2,2,3,1,1,1,1,1,2,3,2,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1dWjWfO4WKHDFKq,2,,7,1,2,2,1,1,5,4,4,3,2,1,1,1,7,2,1,1,1,3,4,3,2,3,4,3,3,3,2,4,2,2,3,3,4,3,2,3,3,3,2,2,2,3,2,3,2,3,3,2,2,3,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_77pR1bSxsi53vSP,1,,1,1,1,1,7,6,7,1,1,6,,,2,2,1,1,2,2,2,4,2,4,2,3,4,3,3,4,3,4,4,2,3,4,4,3,4,2,4,4,3,3,4,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7yawOxBKDwxMuE9,1,,1,1,2,1,7,1,7,7,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,3,3,4,4,5,4,5,3,3,5,5,5,4,5,4,4,4,5,2,4,4,4,5,4,4,5,4,2,4,5,5,4,5,5,4,4,5,3,4,2,4,2,4,2,4,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3ls4p7RrFIT3QJP,1,,1,1,2,1,1,2,6,5,6,6,6,5,1,3,6,5,1,1,1,3,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,3,3,4,4,2,2,2,1,2,4,3,1,2,1,4,4,3,3,3,3,4,4,4,3,3,3,2,2,4,4,3,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7w1Y5CAXH225uNP,5,,4,1,2,1,1,2,2,2,6,6,6,3,2,4,4,4,1,3,1,3,4,4,2,4,2,4,3,3,3,4,3,3,3,4,4,2,3,4,4,4,2,3,4,4,4,4,4,4,4,4,4,3,1,1,1,2,2,3,3,2,3,3,3,3,3,3,3,5,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_4nvjnDvm9fdGFfd,1,,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5ieaj7BsOXorpSs,1,,1,1,1,1,6,2,7,6,4,2,1,1,1,1,7,4,2,1,1,4,5,5,5,2,2,4,5,5,4,4,4,2,4,4,4,3,4,4,4,4,4,4,4,4,1,2,2,2,4,2,4,1,1,1,4,2,1,4,2,4,4,2,4,5,5,4,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3pmbVee7GMLZ3dX,1,,1,2,2,2,7,1,7,7,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,4,4,5,5,4,4,4,3,3,4,4,5,3,3,4,3,2,2,1,4,3,3,5,5,1,1,3,1,1,3,1,4,3,3,3,2,3,4,5,3,4,3,3,5,5,5,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2jBoW2YYnxWaLuq,1,,1,1,2,1,5,2,7,6,3,3,5,1,3,3,5,7,2,2,1,3,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,1,1,2,3,5,3,4,4,3,4,3,2,1,2,2,2,2,2,2,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1H2a2Bc7p25wiWn,1,,2,1,1,1,1,1,4,4,7,7,7,3,1,5,5,5,5,1,1,2,5,4,3,4,5,4,4,5,3,4,2,1,2,3,3,2,2,2,2,3,4,1,2,1,1,4,1,2,1,2,1,1,1,1,4,1,1,2,4,1,1,1,1,3,1,1,2,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5BSjEMsGzFSDcGU,1,,1,1,2,1,3,3,5,2,3,4,4,3,4,2,5,7,2,4,4,2,3,3,4,3,2,3,3,4,2,3,3,5,3,3,3,2,4,4,2,4,4,2,3,2,3,3,2,2,3,4,3,2,3,5,3,5,2,3,4,4,1,3,3,3,4,2,2,2,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1sHeqRj1wKSnqnv,1,,1,1,1,1,7,1,7,7,2,1,1,1,1,1,5,3,1,1,1,4,4,2,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,2,2,2,4,2,2,1,1,1,1,4,1,4,4,4,4,4,4,3,3,4,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1QXWv9M910DITB5,4,,3,1,2,1,7,4,6,6,2,1,1,1,1,2,6,2,1,1,1,4,4,4,2,4,4,2,4,2,4,4,4,1,2,5,3,4,5,2,2,2,4,1,1,1,1,3,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_57JziWcvOnoRwIr,1,,2,1,2,1,7,1,7,7,1,1,1,1,1,1,7,1,1,1,1,4,4,5,4,4,4,4,5,5,3,2,1,3,3,5,4,2,3,4,4,4,4,5,5,5,5,5,4,5,4,5,4,4,3,3,2,3,3,4,2,4,4,3,4,4,4,5,4,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1uFiEHpyt2N1qBr,1,,1,1,1,1,5,1,6,6,2,2,1,1,1,1,5,2,2,1,1,2,4,3,3,3,3,4,3,4,3,4,2,3,2,3,3,3,2,4,3,3,3,2,2,2,2,2,1,1,2,3,1,2,3,3,4,3,3,3,3,3,2,2,2,3,3,3,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1Uf5AVxd314babn,1,,1,6,1,1,7,1,7,7,1,1,1,1,1,4,6,2,2,1,1,5,4,4,4,5,5,5,4,5,4,4,3,3,3,2,3,3,3,2,2,3,3,2,2,2,2,5,3,5,2,5,4,4,3,1,3,1,1,3,2,4,1,4,2,4,3,5,4,2,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_52M8p2FmAfDG5mo,1,,1,1,2,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1iQ5i1lKrOixejn,4,,2,1,2,1,4,1,7,6,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,3,2,1,3,2,3,2,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2pMF0mxzyIJJdiT,1,,1,1,1,1,6,1,6,6,1,2,2,4,1,1,7,1,1,1,1,4,4,3,3,2,4,4,4,3,4,4,4,4,4,4,4,4,2,3,3,3,4,4,4,4,4,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,4,3,4,4,4,4,4,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7ix96nYVqKt7TBK,1,,1,1,2,1,6,1,6,6,2,1,1,2,1,1,7,2,1,1,1,4,3,4,4,3,3,4,2,4,3,4,3,2,4,3,3,3,2,4,2,3,2,3,2,2,3,3,2,2,2,1,1,3,1,2,2,1,1,2,3,2,1,2,2,3,2,3,3,2,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1VF0vpnaTUksCmD,1,,1,1,2,1,7,1,7,7,1,1,1,1,3,6,4,5,5,3,5,4,3,4,4,5,5,5,5,5,4,4,5,4,5,5,4,5,4,5,4,5,4,4,5,5,4,4,4,2,5,2,4,4,4,5,5,2,5,4,4,4,5,5,5,4,4,5,2,5,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1YfUx81TUSC7yGA,1,,1,1,1,1,5,2,6,7,6,3,2,1,1,1,1,1,1,1,1,2,4,3,2,4,4,3,2,3,2,3,2,2,2,4,3,2,1,4,4,4,3,4,4,2,4,4,1,3,4,2,2,2,2,1,2,3,1,1,2,4,2,2,5,2,4,4,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7bZrgFGr7WluWdo,1,,1,1,2,1,5,2,4,4,4,2,1,1,2,1,1,4,5,2,2,4,4,5,5,5,5,4,4,3,5,5,2,2,5,5,5,4,3,5,4,5,5,4,2,1,1,1,2,1,1,1,1,4,1,1,1,3,3,5,1,4,1,1,1,2,5,4,5,5,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_25NHEr214j9AwCg,1,,1,1,2,1,5,1,7,7,3,1,1,1,1,2,6,4,2,1,1,4,5,4,3,2,3,3,4,5,5,5,2,3,3,3,3,3,4,2,3,4,3,1,2,3,1,3,1,2,1,4,1,4,3,1,4,1,2,4,4,2,2,3,3,2,2,3,3,2,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2EfRJsJEVOrEsRX,1,,1,1,2,1,2,1,6,7,2,7,1,1,1,1,6,1,1,1,1,3,4,4,3,3,2,4,4,4,4,4,2,2,2,4,4,4,2,4,4,3,4,4,2,4,2,2,4,2,4,4,1,3,2,2,4,1,1,1,4,1,5,5,5,5,5,4,5,5,5,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3ysjPQOry7AotT7,1,,1,1,1,1,7,3,7,7,3,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3Ehic5huQUl8MD2,1,,1,2,1,1,1,2,4,4,4,4,4,2,1,2,5,2,2,1,1,4,4,3,4,4,4,3,3,4,2,3,4,4,3,4,4,2,2,5,3,3,3,4,4,3,3,2,4,2,2,2,3,2,2,2,2,2,2,3,2,2,5,4,5,3,3,3,4,3,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5JFBum9wRJCXIwn,4,,3,1,1,1,1,5,6,7,5,6,3,1,1,2,3,3,6,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_563amvr8GzeiLHh,1,,1,1,2,1,7,1,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_70xNZiUmftTpQc1,2,,7,1,2,1,3,1,7,6,5,1,1,1,1,1,7,2,1,1,1,3,4,3,3,3,3,4,3,5,5,3,2,2,3,4,4,4,3,4,3,4,3,4,3,3,3,2,1,2,1,2,2,2,1,1,3,2,1,2,2,1,3,3,3,3,3,3,3,4,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2DhlwgOLpaGaRbP,1,,1,1,2,1,3,3,4,4,4,4,4,4,2,5,5,3,2,1,1,4,5,3,3,3,3,3,4,5,1,3,2,1,3,3,3,4,3,4,3,2,2,2,2,2,1,3,3,2,1,1,3,4,3,4,4,3,3,3,3,4,3,2,4,3,4,4,4,3,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7taOqUYO2BUrqog,5,,3,1,2,1,7,1,7,7,2,1,1,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,2,2,2,3,3,4,2,2,2,3,4,2,2,5,4,3,2,3,2,2,3,3,3,2,2,2,3,3,2,2,2,3,4,2,4,3,2,2,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2KTHgkdDAyBG7Z1,1,,1,1,1,1,4,4,4,4,2,4,2,2,1,1,1,1,1,1,1,5,5,5,4,5,4,4,5,4,4,4,4,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,4,4,5,4,5,4,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5dujDGfDloguNE0,1,,1,1,1,1,7,1,7,7,1,1,1,1,1,1,7,1,1,1,1,4,5,5,2,4,4,3,4,4,5,5,2,3,4,4,4,4,2,4,3,3,3,4,3,3,4,4,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,4,2,4,2,4,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5hiuCPfSHCQUUDD,1,,1,1,3,1,1,3,7,5,5,3,5,5,5,5,3,5,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_214BirM2qKsbC1R,1,,1,1,2,2,4,1,7,6,4,1,1,1,1,2,1,2,4,1,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,4,3,4,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
